Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
35565516,Edinburgh Twilight (Ian Hamilton Mysteries #1),Carole Lawrence,"Lawrence, Carole",,"=""1477828087""","=""""",4,4.00,Thomas & Mercer,Kindle Edition,446,2017,2017,2023/09/02,2023/08/23,,,read,"What an unexpectedly interesting read. I went into this expecting a typical historical mystery: a crime that's solved from classic detective techniques, with some cool characters and interesting world. What I got was so much more. The crime starts small, and becomes more complex as the plot moves. The characters are well drawn, and are all three dimensional. We also get some interesting interludes of the culprit, who acts as a mirror for other characters we know. It felt like a potential outcome for some of their lives had they made different choices. That dichotomy was really impressive to read. So why only 4 stars? Well, the plot itself was good, but a bit underwhelming on the mystery side since we as readers know the culprit but DI Hamilton does not. That may have been my own expectations getting in the way, but it didn't blow me away. However, going into the next book, I'll be expecting more of this style and I think I'll enjoy it a bit more. Besides the plot, I felt some of the moments (especially those between characters) felt contrived. I think for the most part this is because I didn't truly believe them. Some moments of drama felt forced and not something earned between the two characters. That took out some of the experience for me. But overall, this was great. It's one of the strongest and well written historical mysteries with a modern twist I've read. I would definitely recommend if you like historical mysteries!<br/><br/>Quick hits:<br/>+ Characters are well drawn.<br/>+ Historical period feels real.<br/>+ The killer interludes were well done and provided good dichotomy between our characters.<br/>- There was no real mystery, more of a thriller where the main character has to figure it out but the reader already knows.<br/>- Some moments felt contrived to push the character development instead of feeling truly earned.<br/><br/>4/5 stars, I'll definitely continue in the series. Highly recommend for mystery fans.",,,1,0
50724217,Murder at the Mortuary (Ginger Gold Mysteries #4),Lee Strauss,"Strauss, Lee",,"=""""","=""""",3,4.25,La Plume Press,Kindle Edition,266,2020,,2023/08/30,2022/08/14,,,read,"I needed a nice and breezy read before vacation, and this filled that nicely. I've read the first 3 books in this series, but it was quite a while ago. I remembered just a tiny bit, but enough is hinted at or described that you could really pick this up regardless. The writing is really digestible, and while the characters feel ""modern"", they aren't so modern that it's jarring. The mystery wasn't really a mystery. It's quite clear from the start who the culprit is, we just don't know why. So I wouldn't go into this expecting that. If you go in expecting a nice, easy, digestible ride, then I think you'll enjoy it. And of course, if you read the previous books, keep going!<br/><br/>Quick hits:<br/>+ Writing and characters are solid and move quickly.<br/>+ Nice, breezy read.<br/>+/- Some scenes happen in the background (looking at you ending), which is fine but feels a bit cheap.<br/>- There's no real mystery, it's more of a thriller.<br/><br/>3/5 stars. I'll likely pick up other books in the series when I need a quick pick me up.",,,1,0
25791216,"Penric’s Demon (Penric and Desdemona, #1)",Lois McMaster Bujold,"Bujold, Lois McMaster",,"=""""","=""""",0,4.20,"Spectrum Literary Agency, Inc.",Kindle Edition,103,2015,2015,,2023/08/29,"to-read, tbr-fantasy","to-read (#618), tbr-fantasy (#118)",to-read,,,,0,0
57341045,"The Hunger of the Gods (The Bloodsworn Saga, #2)",John Gwynne,"Gwynne, John",,"=""0356514226""","=""9780356514222""",0,4.56,Orbit,Hardcover,656,2022,2022,,2023/08/23,"to-read, tbr-fantasy","to-read (#617), tbr-fantasy (#117)",to-read,,,,0,0
41832528,Murder at Archly Manor (High Society Lady Detective #1),Sara Rosett,"Rosett, Sara",,"=""""","=""""",0,3.77,Sara Rosett,Kindle Edition,256,2018,2018,,2021/04/17,"to-read, tbr-historical-mystery","to-read (#176), tbr-historical-mystery (#92)",to-read,,,,0,0
9821573,"One, Two, Buckle My Shoe (Hercule Poirot, #23)",Agatha Christie,"Christie, Agatha",,"=""006207377X""","=""9780062073778""",4,3.78,William Morrow Paperbacks,Paperback,224,2011,1940,2023/08/23,2023/08/20,,,read,"After finishing this I have one question: why are Poirot and Japp not partnered up more? I've been very honest about my dislike of Hastings, but with that aside, Japp and Poirot just have way more chemistry. They bounce off each other in a playful way, and Japp is insightful enough to be a believable partner. With that off my chest, onto the book. This one was a lot of fun! I always appreciate when Poirot is involved from the start, especially when he's uncomfortable. While my socks weren't knocked off, this was still a very good entry. One of the more interesting aspects is that the characters are very mysterious in this one. You're not sure who's acting and who's genuine. That makes for an intriguing twist that's different than most other books so far. The story is similar. It starts small and seemingly simple, but slowly becomes more complex as the plot moves. Maybe that was intentional! You spend a lot of time focused on the characters and the plot, and less on the potential culprit. So, if you like Poirot, of course, pick up the next entry. If you like mysterious characters, with an ever expansive plot, and well written mystery, then grab this. It's not the best entry in the series, but it's a good starting spot. One note, there is some racist and xenophobic language in this one, so be aware of that.<br/><br/>Quick hits:<br/>+ Poirot, always Poirot.<br/>+ A plot that starts small but gets more complicated.<br/>+ Japp is great in this one.<br/>+ Characters that are not as archetypal as you would expect.<br/>- An ending that doesn't blow your mind.<br/>- Some offensive language.<br/><br/>4/5 stars.",,,1,0
53138220,The Dark Queens: The Bloody Rivalry That Forged the Medieval World,Shelley Puhak,"Puhak, Shelley",,"=""1635574919""","=""9781635574913""",5,4.09,Bloomsbury Publishing,Hardcover,384,2022,2022,2023/08/20,2023/08/11,,,read,"This is the best historical non-fiction I've ever read. Never meandering, never dry, pure edge of the seat mentality from start to finish. A story that I'm so happy I know about, and yet a bit sad was undiscovered until recently. It gives you so much perspective on how many similar stories, and more importantly, powerful women that have been erased from history. What's more impressive than just the coverage of this set of women, is both the expansive years and figures covered. The author also explains many other people of the time, which grounds the world and sets the stage for the entire story. The prose is easily digestible, and you never go down rabbit holes or spend time on tangents. You gain an understanding of the people and their motivations. Most importantly, you just enjoy the ride. I loved every second of this and I couldn't recommend it more. I hope the author writes more like this in the future!<br/><br/>Quick hits:<br/>+ The period and characters are drawn well.<br/>+ The story draws you in and never lets go.<br/>+ The writing and exploration is fantastic.<br/>+ You never spend too much time theorizing, at most it's educated guesses for the unknown.<br/><br/>Read this book! Seriously it's awesome and I couldn't recommend it enough. I hope the author writes more. I need to find more books about women like this! 5/5.",,,1,0
12715314,"The Good Knight (Gareth & Gwen Medieval Mysteries, #1)",Sarah Woodbury,"Woodbury, Sarah",,"=""""","=""""",2,3.83,The Morgan-Stanwood Publishing Group,Kindle Edition,361,2011,2011,2023/08/20,2023/08/12,,,read,"This was an incredibly mixed experience. There were moments of a solid historical fiction, but also a lot of moments that were all over the place and a bit contrived. The characters were a mix of historical figures that felt historical, and more modern feeling characters too which would take you out of the story. I didn't really believe in the romance as well. The two characters didn't not have chemistry, but I never got the feeling there was a real connection there. The writing quality was good, there wasn't moments where the prose felt odd or clunky, and was engaging overall. But frankly, it just wasn't a good experience. The plot meanders many times, and there's multiple moments you will say ""what?"" out loud when something seemingly odd happens. Personally, that really affects my reading experience and certainly brought down my experience. I really can't recommend this to anyone who isn't already a fan of the author's many series. But that's okay, on to the next!<br/><br/>Quick hits:<br/>+ The plot is interesting.<br/>+ The time period is well drawn.<br/>+ The historical figures felt real.<br/>- Many of the plot points feel contrived. Much of what happens to Gareth in particular is quite ridiculous and unbelievable.<br/>- The motivations of the villain make no sense for most of the book.<br/>- The end of the book and the way one of the characters accepts it is kind of...odd? Like it isn't bad, but seems kind of out of character.<br/>- The real motivation of the villain at the end is hypocritical.<br/><br/>As you can see, I had issues with this book. I wanted to like it, but too much I didn't enjoy. That's okay, not every book is for me! If you like the author's other books, you'll probably like this too. But I'm on to the next!",,,1,0
36454667,"Empire of Silence (Sun Eater, #1)",Christopher Ruocchio,"Ruocchio, Christopher",,"=""0756413028""","=""""",0,4.03,DAW,Kindle Edition,753,2018,2018,,2023/08/12,"to-read, to-be-sampled","to-read (#616), to-be-sampled (#46)",to-read,,,,0,0
66693,"The Crystal Shard (Forgotten Realms: Icewind Dale, #1; Legend of Drizzt, #4)",R.A. Salvatore,"Salvatore, R.A.",,"=""0786942460""","=""9780786942466""",0,4.12,Wizards of the Coast,Mass Market Paperback,344,2007,1988,,2022/08/23,"to-read, tbr-fantasy, to-be-sampled","to-read (#470), tbr-fantasy (#98), to-be-sampled (#45)",to-read,,,,0,0
37794149,"A Memory Called Empire (Teixcalaan, #1)",Arkady Martine,"Martine, Arkady",,"=""1529001587""","=""9781529001587""",0,4.13,Tor,Paperback,462,2019,2019,,2023/08/12,"to-read, to-be-sampled","to-read (#615), to-be-sampled (#44)",to-read,,,,0,0
56229688,"The Pariah (Covenant of Steel, #1)",Anthony Ryan,"Ryan, Anthony",,"=""0316430773""","=""""",0,4.22,Orbit,Kindle Edition,600,2021,2021,,2022/01/11,"tbr-fantasy, to-read, unfinished","tbr-fantasy (#33), to-read (#614), unfinished (#7)",to-read,,,,0,0
61944139,Conspiracy (Wahrheit #1),A.C. Cobble,"Cobble, A.C.",,"=""""","=""""",0,4.47,Cobble Publishing ,Kindle Edition,588,2022,2022,,2022/11/15,"tbr-fantasy-indie, to-read, unfinished","tbr-fantasy-indie (#36), to-read (#613), unfinished (#6)",to-read,,,,0,0
29794629,"The Black Friar (Damian Seeker, #2)",S.G. MacLean,"MacLean, S.G.",,"=""1784293385""","=""""",0,4.38,Quercus,Kindle Edition,432,2016,2016,,2023/05/13,"to-read, unfinished, tbr-historical-fiction","to-read (#612), unfinished (#5), tbr-historical-fiction (#13)",to-read,,,,0,0
60840450,An Honourable Thief (Company of Rogues #1),Douglas Skelton,"Skelton, Douglas",,"=""1804360147""","=""9781804360149""",0,4.14,Canelo Adventure,Kindle Edition,368,2022,2022,,2022/08/22,"tbr-historical-fiction, to-read, unfinished","tbr-historical-fiction (#10), to-read (#611), unfinished (#4)",to-read,,,,0,0
28789711,SPQR: A History of Ancient Rome,Mary Beard,"Beard, Mary",,"=""1631492225""","=""9781631492228""",0,4.05,Liveright,Paperback,606,2016,2015,,2021/01/11,"to-read, unfinished","to-read (#610), unfinished (#3)",to-read,,,,0,0
433035,"Sad Cypress (Hercule Poirot, #22)",Agatha Christie,"Christie, Agatha",,"=""0007120710""","=""9780007120710""",4,3.93,Harpercollins Pb,Paperback,336,2001,1940,2023/08/09,2023/08/04,,,read,"A tiny Poirot courtroom drama, what an unexpected change of pace! While I wasn't blown away by the ending, this was very good. Interesting and complex characters, with a story that seems very black and white but ends up deeper than expected. My only real complaint is one I've made before which is that Poirot takes a while to show up. Page 107 to be exact. I certainly was not bored or disinterested up until that point, but the story always lacks that special something until Papa Poirot enters stage left. Regardless, another great entry, and we're on to #23. Can't even believe we're over half way!<br/><br/>Quick hits:<br/>+ Poirot is always great.<br/>+ Story seems really basic at first, but gets more complex towards the end.<br/>+ Characters are well written as usual.<br/>+/- The ending didn't blow me away but was solid.<br/>- Poirot takes longer to show up than I'd like.<br/><br/>If you aren't reading Poirot, come on, what are YOU DOING???????",,,1,0
